lms_logins_per_week,avg_submission_delay_days,attendance_percentage,inactivity_gap_days,night_activity_ratio,study_time_variance,sentiment_score,feedback_negativity_flag,past_sem_gpa,gpa_drop_rate,burnout_level,dropout_probability,disengagement_flag
11,1.2,84.0148473331563,2,0.04905562101003622,0.5279239102708204,0.8545609309822304,0,7.579053800028094,0.21,Low,0.17,0
43,2.84,94.73213728149594,13,0.28964408967128313,0.7370965278754544,0.9432787372266918,1,6.317955113356013,0.14,Medium,0.3,1
20,1.58,63.287121443222524,12,0.5364432481820491,0.5002882356291334,0.43438555451094585,1,5.282040445292388,0.06,Medium,0.42,1
20,2.11,70.87592343245747,2,0.19787850569839652,1.2249718090964612,0.5827515519250366,1,6.044488438339208,0.24,Medium,0.4,0
21,1.45,68.04354767322866,0,0.2667157032663194,0.8809593429934977,-0.506470475594742,0,7.204529738142431,0.4,Low,0.28,0
57,9.63,95.66513026134719,12,0.05104463501347234,0.326006668330273,-0.48240900479807447,0,8.398222310893596,0.07,High,0.6,1
50,0.11,86.15983532947808,14,0.450404007935041,0.11184132675993866,0.13839936746160575,0,6.6156671271013145,0.21,Low,0.09,1
74,1.35,89.8865067900309,13,0.051012945779561523,0.12449221190676568,0.9664062685178318,0,6.355224695066978,0.38,Low,0.14,1
26,0.19,47.985896129764654,10,0.3785868334227271,0.6903661497636766,0.48644877891017146,1,4.051365384821194,0.39,High,0.42,1
30,0.35,87.51080157208959,2,0.22454706401094743,0.5397661077810849,0.4919809594314428,1,9.69581515480083,0.19,Low,0.2,0
73,0.97,65.97872596344982,7,0.2028957108186965,0.466955651119734,-0.48480504359723353,0,8.624325734173372,0.03,Low,0.26,0
31,0.34,41.40032096983882,5,0.3513022161480463,0.972095993732432,-0.16043600880942122,1,9.975337207228854,0.1,High,0.47,0
42,6.63,43.60530116459708,14,0.34060154142505356,1.2384777783890837,-0.31494078474816756,1,9.52199617085764,0.28,High,0.84,1
68,5.87,80.67447638409067,4,0.24327178699543647,0.18873183883642936,-0.3954845888850478,0,9.177910123619775,0.03,High,0.47,0
61,0.82,62.32074646875819,9,0.16700674070669128,0.25396304111702916,0.46220283096015446,1,4.348496236080579,0.26,Low,0.38,1
61,2.04,92.08693439340882,11,0.30490125601104734,0.6162444501119183,-0.8002917744768407,0,7.693667393163333,0.18,Medium,0.17,1
70,1.53,84.05638803255198,14,0.16026155964541247,0.7180811535352262,-0.6691155958567994,0,5.352130739065704,0.07,Medium,0.19,1
78,3.38,41.3008007000177,8,0.0615847969603674,0.6533221648231183,-0.17540848202695147,0,9.289262274802844,0.04,High,0.55,1
68,1.97,81.21329871016012,13,0.4794914683817473,0.9940912500866176,-0.3945441685221205,1,8.91861042745999,0.27,Medium,0.33,1
17,0.0,51.541148363941375,6,0.4213859467194826,0.2221014259312791,0.8067422368181427,0,5.022365053348802,0.07,High,0.29,0
19,2.88,65.35495412223473,5,0.050610577637985266,0.7926194606613134,-0.5991132335098361,0,8.71882047569222,0.21,Medium,0.38,0
51,2.75,77.48411212737776,4,0.0975633622480024,1.2364423310559833,-0.5023137839292802,0,9.921498842513031,0.2,Medium,0.3,0
70,1.43,92.36307047774157,4,0.060100007700875445,1.3998428470026212,-0.6438303440289574,1,6.145076315589075,0.27,Low,0.23,0
63,4.66,67.36587330351635,9,0.4744261351196955,0.8845267979984688,0.7167003696046232,1,6.191463160517085,0.17,High,0.58,1
75,4.78,88.50942725146807,8,0.46372251786890606,0.2937939923134567,-0.5958820806488283,1,4.150786383991906,0.37,High,0.46,1
80,1.48,86.97793976803797,12,0.2448207720659238,1.1184617974449325,-0.2958437320023495,1,8.362125722878167,0.34,Low,0.27,1
30,1.87,64.87231077107549,9,0.49284047308603973,1.214864200903294,0.3386226745709795,1,8.96139493310367,0.33,Medium,0.42,1
25,11.32,70.05880980597416,5,0.5843753440824775,0.37480741583082344,-0.8447363502367855,1,4.279690455081705,0.11,High,0.96,0
75,0.71,82.02910060298879,11,0.5822802493525391,1.048506954735456,0.6332982569982444,0,9.671709767922426,0.39,Low,0.15,1
71,0.78,41.86890607881638,10,0.5885144828077161,1.4027206266232652,0.4125013002580433,1,4.440814744953294,0.21,High,0.5,1
26,0.4,93.44868482795476,3,0.5078308079344698,1.1063786383907104,-0.47792472471205594,1,7.413160794334541,0.39,Low,0.16,0
56,4.52,86.1889695662616,3,0.13019277869935805,0.6817952061989765,-0.21641087303813822,0,9.564072850664687,0.34,High,0.35,0
22,2.73,54.96495288413982,11,0.034450815958054326,0.7198681885631849,0.24014066027424197,0,9.570190250683408,0.35,High,0.43,1
19,0.22,98.87079719133854,3,0.4869959253705502,0.2113792962829219,0.8929149122678051,1,4.799559742422203,0.28,Low,0.12,0
31,8.01,50.76342115537713,10,0.1851262487677555,0.8365604673652213,0.25852092754851896,1,9.82793618069887,0.07,High,0.88,1
26,2.63,94.8452004222641,5,0.20265226058072175,1.2237584494942868,-0.49392050256608533,1,5.62256638511382,0.38,Medium,0.29,0
42,3.8,59.46840749938667,0,0.043797359536277704,1.4698952358735609,-0.035006486317981755,0,6.049857209073357,0.16,High,0.47,0
41,0.1,85.78880260984815,8,0.4288268006830151,0.6590252841513923,-0.10077049551127604,0,8.050699664849475,0.38,Low,0.09,1
23,1.41,67.3825955948767,13,0.2584544358462536,0.7095144738042606,0.06521479443244993,0,4.672561116748949,0.35,Low,0.28,1
47,2.4,84.18804324700014,1,0.12255930252679223,0.17666945122455904,0.038097718678696824,0,7.205779800824687,0.33,Medium,0.24,0
13,1.57,49.34698287636198,1,0.3914765782961511,1.1851696885405132,-0.2718952834710109,0,8.895857111824384,0.0,High,0.4,0
66,2.2,56.17038750318897,4,0.5879304371980587,1.103320849057308,0.743653093017856,1,6.977160962702261,0.23,High,0.49,0
66,3.41,45.99146946832154,11,0.29904018681168815,0.6640959024061733,-0.3397775892472752,1,4.366359358775981,0.1,High,0.63,1
16,0.94,91.90863888626819,11,0.36382211877071896,1.0929861314343285,0.059904683895855904,1,8.830305361061878,0.35,Low,0.2,1
73,3.78,57.77757926616996,10,0.09771441185299236,0.9722355924758547,-0.47827376232335106,1,5.441767149329796,0.28,High,0.58,1
28,0.36,81.6685737649998,3,0.09657437059955783,1.1765901668557064,-0.1303966745672125,1,8.833805585237247,0.26,Low,0.23,0
77,0.63,89.21327186449169,2,0.27494485134827246,0.539799773691748,0.3627818871578037,0,9.628972249677064,0.36,Low,0.1,0
35,0.09,94.08509418276076,4,0.5068562182784576,1.0111462032543546,0.5157122184017227,0,8.528882145033885,0.12,Low,0.04,0
41,0.91,46.37782691870307,6,0.5454900127505135,0.9758698581979164,0.6124444411418601,0,4.198911420741357,0.04,High,0.38,0
77,0.96,93.58089601075676,9,0.38505100931158326,0.22668643405419617,0.473649153398946,0,7.957269319629884,0.12,Low,0.1,1
31,3.27,51.83516666384317,1,0.21631183251255873,0.4933338883898055,-0.06648930435455624,1,5.63290095994687,0.07,High,0.59,0
32,2.12,84.2141206954577,12,0.45002357775546314,1.3042810324314293,-0.92506322275102,1,5.193816277647637,0.1,Medium,0.32,1
54,1.15,83.73094116187667,12,0.17516423996662028,0.318584952138755,0.04898413501696397,0,8.564998475459522,0.23,Low,0.17,1
72,2.11,40.510188504457254,5,0.13173185055837314,0.6313893828315158,-0.8896986588361058,1,5.737252631372437,0.18,High,0.58,0
59,0.11,53.23743449861526,3,0.4772565284375337,0.41533008404036187,0.9328997218189037,0,4.861536897999833,0.39,High,0.29,0
41,0.4,69.51451087989204,1,0.4507908058189692,0.2962595863914821,-0.24408701730408167,1,5.025404526480701,0.17,Low,0.31,0
66,1.97,65.20208239979692,0,0.5292632320616386,0.29097588248139794,0.007342651784751686,1,8.063584016211202,0.06,Medium,0.43,0
54,2.05,95.11440879307658,7,0.3458903466314274,0.5871373826755523,-0.7409060333534141,1,6.744729947303291,0.35,Medium,0.25,0
40,2.98,61.584452170151394,4,0.5380287498318149,1.2248628703031523,0.9914457635691873,0,5.251776382986543,0.11,Medium,0.41,0
28,1.03,96.21902289015773,9,0.01588701847546905,1.4528422465802076,-0.015596343245149136,1,4.4781603710033,0.04,Low,0.18,1
37,2.56,67.56575910355187,1,0.15222951060002574,0.9005710963120865,-0.4034200639183749,1,9.623580640699334,0.26,Medium,0.45,0
65,2.3,97.86117379840994,7,0.4826727196064544,0.9893140051361045,-0.6139026651634722,0,9.985178778558893,0.1,Medium,0.15,0
74,6.62,84.24128860149168,2,0.25419491597179217,1.1902413854601674,0.2998614949779086,1,6.365032466736709,0.01,High,0.59,0
55,0.48,89.76007549792936,6,0.1436334329647234,1.0265216122084533,-0.12740151702040348,0,5.492159527012117,0.27,Low,0.09,0
4,1.6,46.29261330094006,1,0.47768344473736296,1.2876503401164874,-0.3653400090728567,1,4.250658196965421,0.03,High,0.52,0
10,1.84,75.16848599454207,12,0.4933606332564493,1.3376720310115766,-0.9807148087910034,1,5.843660428940115,0.0,Medium,0.36,1
47,13.21,48.562021589761045,6,0.27375394820747895,0.9787912553144588,-0.9272059517167535,0,7.496459606231306,0.27,High,1.0,0
75,0.45,57.857260123058445,14,0.2799561266244337,0.8462878114761123,0.3872262609156145,1,7.146431850528326,0.18,High,0.38,1
14,1.48,77.41392437003609,3,0.46856174051987465,0.6474717665103159,-0.03891906739887907,0,6.467757615030234,0.32,Low,0.22,0
38,0.85,83.57354228163345,9,0.46279857936330804,0.7462129266925381,0.6977808289195297,0,6.172519605970642,0.07,Low,0.15,1
12,1.49,42.351026920675054,0,0.5199383623317678,0.5836411269361084,0.5070569388266446,1,9.86938022276684,0.2,High,0.54,0
45,0.53,71.85662386434188,4,0.38731956500450015,0.6977528610573119,0.14688091300688821,1,7.001629673744558,0.05,Low,0.3,0
17,0.1,73.91883917739318,11,0.11153487582080301,1.3595937992432774,0.12198175487859308,0,4.0531807754373945,0.16,Low,0.16,1
80,1.7,44.72967982661207,13,0.3298276821850979,1.4613206488525152,0.4906898921348557,1,8.195469559652572,0.14,High,0.53,1
35,0.82,70.04128205204582,11,0.22943079742126204,0.6061474007041197,0.48232463805679227,0,7.499396615590096,0.26,Low,0.23,1
66,0.4,82.8305368029896,12,0.016223468980876832,0.40882606844135305,-0.33096505256433395,0,4.9491434610932385,0.25,Low,0.13,1
75,0.78,43.19363709253186,13,0.11790171724382334,0.2094668122701634,-0.789361091682022,0,8.25005135946451,0.1,High,0.39,1
41,0.1,85.61606657943773,3,0.12334689334101767,1.2717033501202637,0.5436564529203747,1,4.119359711488937,0.02,Low,0.19,0
67,6.01,74.5855902942482,7,0.04940188850724627,1.3189324140301135,-0.5537881234095632,1,8.352530999203843,0.04,High,0.61,0
29,1.74,89.99363249630746,0,0.2719917590467195,0.7306609601004853,0.582530164727173,0,4.896637067577304,0.37,Medium,0.16,0
18,3.37,53.0837543712442,1,0.3048210547823248,0.8593849366525259,0.23618344681824044,1,9.907344379804705,0.29,High,0.58,0
20,1.1,89.9964210527871,4,0.2040070902962557,1.1357497442913396,-0.2840798076536082,0,7.068444553771853,0.38,Low,0.13,0
14,4.67,45.67365851604808,9,0.24741553539075414,0.6261936901478772,0.7045478588409375,0,4.064186406691048,0.25,High,0.61,1
34,1.32,64.22978178668028,9,0.32969531546866576,0.38208620439482055,0.3823370967116406,0,9.028383121662714,0.35,Low,0.29,1
49,1.71,51.96908749147891,11,0.07229009114255693,0.26055620715311767,0.09021653811842079,1,8.948917203611297,0.31,High,0.49,1
54,1.35,92.56124993745244,12,0.3373687844796559,0.4293376822695465,-0.39820009840797344,1,8.580143268381399,0.1,Low,0.23,1
31,2.64,82.29518897810644,1,0.425954993986088,1.0034676373535585,0.9725612103011889,0,7.227654586266791,0.3,Medium,0.26,0
58,1.67,41.52170662964369,10,0.5248571969836117,0.5867590431918237,0.6770810269458474,0,5.310701858439085,0.24,High,0.45,1
42,0.63,40.57140133683737,0,0.1809442246751046,1.3147846672246104,-0.7268485248815357,0,7.839929446024991,0.07,High,0.39,0
58,0.31,57.47495526890018,5,0.4484456771698678,0.22256225028155727,0.6124575293352419,0,9.087880891644458,0.04,High,0.27,0
30,1.86,48.59698685683392,11,0.36361250616962276,0.6829178706282351,-0.7596227982090438,1,6.958141552243487,0.15,High,0.52,1
25,1.34,77.81826865361174,12,0.3016794191175498,0.45974740154608373,-0.5045045393253387,0,4.4028909482627965,0.23,Low,0.21,1
63,0.2,79.82781603295359,12,0.5517333275971373,1.3427755907993562,0.9150995271890261,0,9.851578685304315,0.22,Low,0.13,1
19,1.01,96.51705421968205,11,0.37200403716920905,1.228699174256044,0.739809448423699,1,8.06035905052817,0.19,Low,0.18,1
72,1.45,97.12239547275045,9,0.2196416531992762,1.4780319225572454,0.2120068653057705,1,9.891318893720836,0.19,Low,0.2,1
8,3.51,79.53380232468074,3,0.42775975682117534,0.26698197358919107,0.3982563356472637,0,5.121960711215659,0.01,High,0.33,0
3,0.16,40.340506771162524,14,0.5759261919157648,1.1951410658062114,-0.8207810604315984,1,5.220343800151634,0.01,High,0.47,1
67,0.86,61.539874994176856,4,0.5509070266792141,0.276206223314617,-0.33525228629081205,0,4.602859748827927,0.16,Low,0.28,0
17,3.46,70.78849079483598,2,0.588161886399592,0.31703300485473423,-0.35515076539551926,0,5.262766730506876,0.21,High,0.38,0
14,2.09,69.95078539050795,14,0.05705005776507896,0.1548677009435396,-0.9346622516011949,0,4.650046755788962,0.27,Medium,0.31,1
9,0.68,76.20043777013359,9,0.26606621930225227,0.7505910168380797,0.40820381335145495,1,5.6382157069208905,0.27,Low,0.28,1
62,3.73,97.63308896828562,5,0.25961357458559714,0.2762344097487902,-0.3848915213761477,1,7.48245841660248,0.39,High,0.34,0
21,1.36,93.11156151730923,3,0.23028694062613655,0.5876906130806793,0.2661853282717688,1,8.918464568303868,0.16,Low,0.22,0
76,1.38,46.5344820070293,12,0.10709454560540141,0.4866790314073661,-0.9455518838146479,0,4.578033647648821,0.05,High,0.4,1
37,7.51,55.958823483603595,5,0.49931940962521515,1.4668967675910112,-0.9967130292999138,0,4.94523539589388,0.12,High,0.71,0
11,5.88,89.98656504517817,12,0.40384723900542946,1.0215680218635725,-0.659986271290546,0,5.738912423205748,0.31,High,0.41,1
20,0.89,89.45841452915242,4,0.3635942511947014,0.6746385132927716,0.40577322515429093,1,6.059997843936914,0.1,Low,0.22,0
35,0.3,56.522243447300255,10,0.2681118604568476,1.3298352252950623,0.2083429079064012,1,9.335148915571358,0.33,High,0.38,1
53,0.79,83.83528184116717,1,0.23311320020750123,0.1893824538105739,-0.5981874033967187,0,5.360638518595602,0.32,Low,0.14,0
47,0.06,80.32224272307144,3,0.4718773471880142,0.5679608390318548,0.04674783611590039,1,4.767539941375546,0.19,Low,0.22,0
75,0.04,68.41143789819769,1,0.3161010556725943,0.8204298791936621,0.23844108328002944,1,9.242499116627112,0.29,Low,0.29,0
52,1.01,52.08729716074176,4,0.36459116477648806,0.17542584124788257,0.8778897453929084,0,9.296171704405367,0.32,High,0.35,0
8,5.66,93.31859085364518,2,0.06000192925297256,0.30420229421874584,0.5248515017730437,1,8.711376592512718,0.29,High,0.48,0
4,4.1,80.67107105841009,5,0.2828901145404715,1.353066564115479,-0.7283332356023169,1,6.288059183497298,0.13,High,0.46,0
27,1.43,50.139575492702484,14,0.0781890097462158,0.351476383793045,-0.45953989979510435,1,9.476937686536061,0.07,High,0.48,1
44,1.67,82.28814069045166,10,0.0323002196094059,1.390319661618886,-0.1930275188492543,0,6.636009679780092,0.05,Medium,0.21,1
40,0.01,84.4860231746188,4,0.41357701071332625,0.23449808635364414,-0.7894188000999638,0,8.749281871759731,0.39,Low,0.09,0
47,0.49,93.21281710726244,1,0.1648882396415981,1.3435009505786544,0.11071334827757817,1,6.609444459666005,0.04,Low,0.17,0
44,0.05,53.3703553145161,13,0.5790321602987893,0.7351962779516413,0.8141857008310691,0,6.891337205847869,0.18,High,0.28,1
48,2.81,99.3252463248044,9,0.3632993022513992,0.9025715528089796,-0.3872445952643848,1,9.161723106937565,0.04,Medium,0.27,1
52,0.31,49.20360535161527,10,0.3870972189250926,0.49427122452224315,0.9692917858111663,1,4.005652887298705,0.32,High,0.42,1
68,4.07,76.04133351157498,7,0.11809373695400002,0.4826755899823645,-0.5013650537359522,1,5.64392304791213,0.22,High,0.49,0
11,2.06,79.43059031640871,5,0.0773297319663899,0.7889868272116916,-0.05546721768869278,0,7.863241202751337,0.07,Medium,0.25,0
77,0.52,65.13717371595163,8,0.31524509886980123,0.5981302305975799,-0.31392990630533557,1,9.531591684591493,0.38,Low,0.34,1
73,0.34,68.50226252622319,2,0.5553366607268986,0.20877486603524245,-0.38377043879588335,1,4.075289347737151,0.34,Low,0.31,0
4,1.98,93.45460580332823,13,0.033447068704804274,0.5951565330792042,-0.24425839723008913,0,6.7857914241802195,0.05,Medium,0.16,1
76,4.62,78.71645377992772,10,0.3049030275292771,0.4565886627546667,-0.9351759260936878,1,7.098975564624093,0.33,High,0.5,1
73,2.53,69.82005749408117,3,0.1192264198856163,1.2894953021814244,0.06402068005792638,0,9.996382899205326,0.34,Medium,0.33,0
77,0.86,47.700973746011485,10,0.46919045142544713,1.27393972176444,0.4828192043749162,0,8.182648719061508,0.31,High,0.37,1
48,1.77,40.440257513388076,7,0.4091692501702466,0.29807121541833925,0.7275849764060234,1,4.7580469465552016,0.14,High,0.56,0
26,0.74,47.49811708911001,6,0.05832390086265793,1.122096785992366,-0.35128960019065225,0,7.332091570274255,0.1,High,0.36,0
77,14.14,97.37107404859032,7,0.3698023237744256,0.7311743667745176,0.10080847582483798,0,4.924049719456464,0.21,High,0.86,0
39,2.76,85.84520697947984,8,0.5901600864676819,1.3159090231232018,0.7855920551408342,0,8.356747146806468,0.19,Medium,0.25,1
58,1.91,98.02697965061486,13,0.3168834756301547,0.48358463479858005,0.599744466656692,1,6.1803191953823715,0.23,Medium,0.23,1
19,1.1,42.142522582490315,7,0.17126932716383894,0.22336337774533976,-0.0718499879544452,0,7.965639719741289,0.17,High,0.41,0
77,1.93,80.81322423151835,7,0.09128115130847643,1.2206957617907632,-0.670307488177013,0,9.367357650080493,0.08,Medium,0.23,0
77,0.84,42.65761158420508,5,0.5937853495873389,1.3157016360959046,0.11660512623441255,0,8.749929092110925,0.23,High,0.39,0
58,0.06,86.92338813212939,10,0.3382895093981613,1.2767155926638512,0.9793923894062968,1,8.780520391401495,0.22,Low,0.18,1
28,1.01,62.85701036411166,1,0.22481904021548363,0.5610194649320146,0.5150012276943283,1,5.683342594095798,0.36,Low,0.38,0
66,5.33,45.745921606389686,11,0.12858912007463286,0.14321141160665982,0.6960451991432715,0,7.546275783287736,0.25,High,0.65,1
10,1.97,74.08279850725091,6,0.570119529754576,0.2954617419639456,-0.6224767222591034,0,5.1261811860458835,0.31,Medium,0.27,0
77,0.18,56.80721179608329,3,0.3762172251183705,1.3871164197545998,0.8077824673954896,0,5.3260573326401905,0.17,High,0.27,0
58,4.33,79.57443651230912,2,0.0346002908800964,0.6096968842629473,-0.9717547698734685,0,8.247007602834316,0.33,High,0.38,0
73,0.63,79.49048557082742,3,0.03566795886633032,1.3322916602093258,0.7244232576997682,1,6.4412131589237545,0.12,Low,0.26,0
14,0.56,82.30044844724517,3,0.5636615506238671,1.4731383941917204,-0.5217584946232456,1,9.33130425211127,0.39,Low,0.24,0
15,0.71,99.54790472666554,2,0.4260581590224484,0.6539992363692749,0.24542654412694453,1,6.923063168289856,0.33,Low,0.15,0
33,1.72,63.20186259684432,8,0.06205815968775183,1.1870244638753602,-0.4138958823580221,0,4.413871068148566,0.0,Medium,0.32,1
17,1.57,67.91892846910605,13,0.37425524582227304,0.33676024039933244,-0.7294080963176865,0,6.488337839291816,0.33,Medium,0.29,1
24,1.35,88.27670206152045,2,0.25165889078496356,0.6372482978731461,-0.5058040614723847,0,4.803803822671417,0.22,Low,0.15,0
30,2.53,74.70220138131312,1,0.473221667464231,1.087255506263286,-0.054143426589166044,1,9.966890723814979,0.23,Medium,0.4,0
62,0.76,42.23543264126798,12,0.1642276550152356,0.3899545087777617,0.839322790025937,1,4.142676623761249,0.4,High,0.49,1
13,3.05,90.5847112155914,0,0.22970811056005624,0.5477143063345516,-0.22199212102138222,1,7.370254032732415,0.29,High,0.34,0
62,0.39,43.08992091628246,10,0.10043479825854935,0.8893583223819446,-0.8882609140977156,0,6.186481567075572,0.05,High,0.36,1
47,3.05,50.24920818950706,0,0.15149407575022822,1.0676963377941076,-0.952464157717523,0,7.641258909549927,0.3,High,0.48,0
16,2.18,46.12479801845123,4,0.11349171272799712,0.5996304016205548,-0.5802587946485487,0,7.234502143666765,0.08,High,0.45,0
66,2.3,44.67562797286721,11,0.014580037299519266,0.6275256591462413,-0.895942263631941,1,9.508530469159625,0.37,High,0.57,1
43,1.31,41.54109251828261,11,0.027699693194353125,0.2538154983389579,-0.25774125309557006,0,5.094775641888242,0.11,High,0.43,1
8,2.2,43.30166283834204,4,0.501374587158362,1.477686892618025,-0.23149405549536906,0,4.7180199091788575,0.18,High,0.47,0
3,0.17,66.5463513507286,11,0.4822823823603839,0.9571305816798594,0.9442815767003685,1,9.222162904821655,0.33,Low,0.31,1
12,3.82,55.17113619895683,8,0.08443341648490754,0.8424585916893219,-0.38753084810184824,1,9.590529243885962,0.39,High,0.6,1
16,0.11,47.592213005129125,3,0.4007371517106593,0.3958945899665106,0.19786826744677666,1,6.130693524090576,0.06,High,0.42,0
78,0.32,79.52233256359156,4,0.4473865768153606,0.7832424293186308,0.6376474063748478,1,9.73778985669961,0.03,Low,0.24,0
80,1.72,53.56671463805551,12,0.030764723930442692,0.7262356187009327,0.026045733652974024,0,6.057086326885053,0.32,High,0.38,1
59,2.69,41.136949320688565,5,0.05312610456088933,0.4619826356872829,0.39314283232231273,1,7.506397194204693,0.35,High,0.61,0
49,0.16,65.10518702603966,12,0.33781061734608325,0.7247842800619897,0.9487776853074275,0,8.000312557750934,0.24,Low,0.22,1
63,5.07,58.6259795186983,9,0.22449029625624672,0.384942338921883,-0.3516953517656385,0,9.963647454297982,0.07,High,0.55,1
62,7.27,59.11626588078957,6,0.41963474041228394,1.0943151913369777,-0.8515788472012322,1,5.021909346274835,0.06,High,0.78,0
49,1.86,66.71620169089368,8,0.3346129986597993,1.3722991898399746,-0.1393706985324834,1,5.768176378423704,0.18,Medium,0.41,1
51,1.31,80.13483563405666,12,0.01861296462358537,0.10362457268791259,0.08126715197130085,0,7.277205378795116,0.08,Low,0.2,1
33,2.7,76.98874720227964,5,0.41020712688085104,0.8787589936795704,0.15997283737267387,1,5.2879991658427015,0.14,Medium,0.4,0
30,0.8,96.23569658733254,0,0.12235079791054708,1.1252470471701714,0.4771252089720268,1,7.480172640914772,0.32,Low,0.17,0
59,1.36,71.06299997815128,7,0.187559907212196,1.3700741195251946,0.7961700412528849,1,8.668954044287974,0.04,Low,0.36,0
76,4.96,68.35419458350432,13,0.4418335958823111,0.6017889584384312,0.0003305236095680897,0,9.275465396390036,0.12,High,0.49,1
15,6.23,52.804866113013816,1,0.46275204039972695,1.3700125532355,-0.7131885907139901,0,6.0173704485309765,0.16,High,0.66,0
23,5.24,85.32287733088941,8,0.20748875386328572,1.2557736733928047,-0.19318313832661538,1,5.035326556624517,0.09,High,0.5,1
78,0.61,48.44654657285709,10,0.053536314809824743,0.8353004860929136,-0.6892612028343403,1,8.114270702000049,0.28,High,0.45,1
45,0.53,69.46797338922904,6,0.4618037031064636,0.45972024095089314,-0.6353936892910905,0,8.119176149511503,0.19,Low,0.21,0
62,0.71,65.27933190324667,6,0.5221261119952746,1.0139430034849466,-0.9966005559877797,1,6.627383317174145,0.38,Low,0.35,0
79,1.16,79.49805270426418,9,0.5785872866932601,0.46478183483191593,0.8594243354699918,1,7.5616728108007285,0.14,Low,0.29,1
71,0.75,95.05728819739953,9,0.19069614668838591,0.5883851837621418,0.49051982094852775,0,8.791194932596472,0.37,Low,0.07,1
15,0.94,96.79573548989335,11,0.07431125113789529,0.7537848676179287,-0.7994479075737366,0,8.399423057851482,0.23,Low,0.08,1
46,1.94,50.06795602978951,4,0.5625963803693934,0.7971659619227237,0.8402128729648441,0,8.037493860617754,0.22,High,0.42,0
64,2.88,55.709033096030694,7,0.23985941441156433,0.36480589163765986,0.7407166745358493,0,7.971211488550145,0.09,High,0.44,0
46,2.66,88.69811919788239,9,0.056120377749272206,1.0713231805232561,0.8197800355562102,1,8.345256383268563,0.38,Medium,0.33,1
56,3.37,71.09678574695157,14,0.299268574437027,1.488682621550047,-0.80537211497852,0,7.64491023186519,0.13,High,0.38,1
44,0.07,67.18207410134391,0,0.1143147174159237,0.4414185988967818,-0.8402138043697553,0,4.506925356283055,0.22,Low,0.2,0
75,0.1,82.63752714284234,2,0.21316721033257763,0.8763557961913493,-0.864529472563198,0,7.497360857344764,0.38,Low,0.11,0
29,3.12,76.11549715641831,8,0.19221016677272984,0.7366017875707273,0.9338445141252625,1,9.337775848691606,0.34,High,0.43,1
62,1.52,98.24284326528007,14,0.5923721204686415,0.5308904417309339,0.32093999804632367,0,4.225641804028046,0.12,Medium,0.1,1
52,1.73,75.03847913729601,0,0.383707949106526,0.687692344321493,-0.6440358357031046,1,6.394300532429405,0.32,Medium,0.35,0
54,0.11,67.9584295808352,10,0.2950816082834697,1.125811442975801,0.858318970719923,0,6.35752176502657,0.27,Low,0.2,1
57,0.59,72.56904172469055,7,0.3082514410233477,0.6806353812713755,-0.11366992054268343,1,5.524336803344543,0.01,Low,0.3,0
66,2.03,88.5123890018184,5,0.3624532126386446,0.8094673471518167,0.5708939531481176,1,7.447113640994935,0.2,Medium,0.29,0
22,3.92,76.76050340711325,11,0.5236527107683212,0.7681351146854843,0.27237646889005873,0,5.0237532729535435,0.17,High,0.37,1
20,4.98,78.82288548320307,14,0.0875893724885097,0.8773223301884944,0.2993095900280216,0,9.498088267865946,0.26,High,0.43,1
33,1.39,98.28633280219552,12,0.3597798254088447,0.5076687709714434,-0.12054172504334981,0,4.933842797424341,0.28,Low,0.09,1
72,1.58,77.10372906552743,14,0.19330974254830213,0.8135826635067549,-0.21009952929477782,0,9.790042792878234,0.28,Medium,0.23,1
25,3.58,62.81711490007239,9,0.34284132529512185,0.2887777544708974,-0.676158950626351,0,4.069743587987121,0.18,High,0.44,1
46,1.54,81.4795616207678,4,0.31063856719092114,1.1379379152148474,-0.8584385940765202,0,6.927741139507113,0.38,Medium,0.2,0
73,1.45,79.56756381863869,11,0.017960508130820174,0.25529423717259536,0.855983002516967,0,4.217319301102694,0.03,Low,0.21,1
57,4.71,40.830858130382914,5,0.34947877607491007,1.1989429125853057,0.8732473960646681,0,9.26295473054231,0.26,High,0.64,0
5,3.12,68.03975780714998,10,0.42552831798280444,1.255756805895483,0.2825959274250063,1,8.792477688373094,0.18,High,0.48,1
55,4.8,84.57421617294395,4,0.147599800902571,0.12668732435168947,-0.22387742872673289,0,5.350261235327442,0.09,High,0.38,0
61,0.49,69.94248746326774,14,0.06412119585302513,1.2631747861375366,-0.9498199832587748,0,4.82801889200642,0.05,Low,0.21,1
8,1.49,86.77726815612337,8,0.1269866737349133,1.0074367049860062,-0.10468771613642058,0,5.272124147483579,0.18,Low,0.17,1
16,3.7,67.05302178565687,1,0.38184771694643965,0.23567327974528582,0.3179506770612628,0,4.469968336711857,0.12,High,0.42,0
48,0.24,98.99929585823415,9,0.2812756630618254,1.4970885174972415,-0.399426298069933,1,5.421645586618617,0.09,Low,0.12,1
61,3.17,57.57349535223332,5,0.5191828370896832,0.9616535244808833,-0.31512547665412005,0,4.408651464057698,0.01,High,0.44,0
15,0.4,45.52735648876441,11,0.17099305117136712,0.6612003418864086,-0.0553531808465606,0,9.115108795860673,0.13,High,0.35,1
65,3.3,65.80070806924584,3,0.2190587516329519,1.339300222032416,-0.01016449016419596,1,9.118335708077952,0.37,High,0.5,0
